02 - 11 - 18 - 24 - 27 - 36
15 - 19 - 22 - 31 - 33 - 42
07 - 15 - 17 - 19 - 29 - 38
01 - 07 - 15 - 19 - 35 - 42
01 - 02 - 04 - 10 - 25 - 40
07 - 12 - 21 - 25 - 35 - 39
06 - 14 - 16 - 17 - 30 - 32
05 - 19 - 21 - 26 - 36 - 39
08 - 09 - 16 - 22 - 29 - 44
14 - 15 - 22 - 30 - 37 - 45
09 - 18 - 25 - 31 - 35 - 45
12 - 21 - 22 - 26 - 33 - 44
04 - 10 - 15 - 28 - 34 - 39
13 - 18 - 23 - 25 - 27 - 44
15 - 17 - 20 - 22 - 28 - 33
09 - 14 - 20 - 23 - 38 - 45
09 - 16 - 19 - 23 - 27 - 31
02 - 15 - 17 - 18 - 29 - 38
05 - 14 - 15 - 37 - 39 - 40
03 - 15 - 22 - 26 - 30 - 35
05 - 11 - 16 - 18 - 20 - 39
15 - 16 - 19 - 32 - 34 - 42
02 - 07 - 23 - 29 - 36 - 40
01 - 06 - 08 - 18 - 22 - 40
10 - 22 - 32 - 38 - 43 - 45
11 - 15 - 22 - 28 - 30 - 35
07 - 17 - 21 - 23 - 25 - 29
01 - 02 - 19 - 32 - 37 - 39
04 - 05 - 17 - 30 - 40 - 41
03 - 06 - 11 - 15 - 22 - 26
28 - 29 - 37 - 38 - 39 - 42
01 - 06 - 08 - 18 - 24 - 34
17 - 18 - 22 - 23 - 28 - 45
08 - 09 - 13 - 14 - 19 - 39
09 - 18 - 19 - 21 - 29 - 35
03 - 07 - 11 - 14 - 17 - 23
06 - 14 - 20 - 24 - 37 - 38
01 - 10 - 22 - 27 - 29 - 34
03 - 10 - 17 - 19 - 25 - 44
04 - 06 - 18 - 21 - 27 - 33
27 - 30 - 36 - 38 - 39 - 45
02 - 08 - 10 - 11 - 13 - 44
08 - 12 - 19 - 29 - 42 - 45
02 - 08 - 10 - 15 - 20 - 40
04 - 15 - 26 - 28 - 36 - 37
16 - 25 - 29 - 35 - 37 - 45
08 - 12 - 24 - 36 - 42 - 45
09 - 10 - 14 - 27 - 28 - 36
01 - 12 - 13 - 17 - 28 - 36
04 - 05 - 06 - 08 - 11 - 24
05 - 07 - 14 - 27 - 31 - 39
04 - 06 - 08 - 23 - 32 - 40
02 - 24 - 25 - 32 - 34 - 42
07 - 11 - 12 - 23 - 26 - 31
03 - 04 - 12 - 24 - 40 - 45
02 - 18 - 22 - 24 - 37 - 39
08 - 11 - 17 - 22 - 28 - 45
03 - 10 - 11 - 15 - 17 - 24
11 - 28 - 30 - 36 - 40 - 41
11 - 14 - 18 - 21 - 27 - 45
05 - 12 - 18 - 19 - 20 - 45
03 - 04 - 08 - 18 - 26 - 42
08 - 23 - 26 - 27 - 31 - 43
06 - 10 - 21 - 28 - 43 - 44
01 - 09 - 10 - 14 - 15 - 18
03 - 05 - 34 - 36 - 40 - 43
05 - 11 - 14 - 20 - 22 - 43
03 - 08 - 18 - 33 - 34 - 45
08 - 09 - 26 - 27 - 35 - 42
04 - 12 - 18 - 28 - 33 - 40
01 - 12 - 19 - 21 - 24 - 39
10 - 16 - 23 - 26 - 27 - 39
03 - 16 - 19 - 33 - 35 - 44
11 - 15 - 22 - 24 - 25 - 29
02 - 03 - 22 - 24 - 35 - 39
04 - 10 - 12 - 23 - 30 - 36
02 - 03 - 17 - 22 - 23 - 27
04 - 14 - 17 - 29 - 31 - 37
01 - 07 - 22 - 39 - 41 - 44
02 - 04 - 17 - 34 - 40 - 44
02 - 04 - 07 - 10 - 17 - 23
08 - 09 - 16 - 18 - 29 - 43
01 - 11 - 15 - 20 - 30 - 40
02 - 04 - 30 - 34 - 35 - 36
03 - 09 - 15 - 29 - 34 - 37
06 - 14 - 17 - 30 - 35 - 38
13 - 19 - 24 - 39 - 41 - 42
09 - 21 - 25 - 26 - 38 - 41
26 - 33 - 35 - 36 - 40 - 42
06 - 08 - 16 - 22 - 23 - 28
03 - 06 - 07 - 38 - 42 - 45
22 - 26 - 30 - 33 - 39 - 40
08 - 13 - 16 - 28 - 30 - 37
07 - 09 - 12 - 14 - 33 - 40
04 - 10 - 17 - 36 - 42 - 43
02 - 20 - 26 - 32 - 39 - 45
06 - 18 - 23 - 28 - 29 - 36
05 - 07 - 10 - 19 - 26 - 40
02 - 09 - 15 - 22 - 39 - 40
18 - 23 - 33 - 34 - 43 - 44
05 - 11 - 17 - 24 - 32 - 45
08 - 10 - 24 - 31 - 36 - 39
09 - 12 - 27 - 35 - 40 - 43
01 - 02 - 33 - 40 - 43 - 44
05 - 06 - 08 - 24 - 30 - 34
05 - 11 - 25 - 29 - 30 - 37
23 - 25 - 27 - 29 - 30 - 38
02 - 25 - 28 - 30 - 42 - 44
05 - 21 - 23 - 29 - 36 - 44
06 - 10 - 12 - 22 - 30 - 41
05 - 07 - 11 - 20 - 35 - 40
15 - 18 - 22 - 30 - 40 - 44
09 - 11 - 19 - 20 - 30 - 42
02 - 15 - 16 - 20 - 23 - 43
06 - 12 - 29 - 30 - 36 - 40
13 - 14 - 17 - 20 - 40 - 42
02 - 06 - 07 - 11 - 23 - 24
13 - 16 - 22 - 24 - 37 - 40
02 - 12 - 16 - 18 - 30 - 34
05 - 19 - 22 - 26 - 32 - 36
04 - 08 - 14 - 18 - 28 - 41
15 - 22 - 23 - 25 - 27 - 45
07 - 14 - 15 - 17 - 32 - 40
01 - 09 - 12 - 13 - 22 - 33
01 - 10 - 16 - 18 - 25 - 45
13 - 27 - 31 - 32 - 42 - 43
08 - 16 - 27 - 28 - 33 - 35
02 - 10 - 13 - 17 - 32 - 38
03 - 09 - 12 - 36 - 38 - 44
03 - 04 - 05 - 18 - 25 - 44
04 - 06 - 09 - 21 - 29 - 44
05 - 11 - 17 - 21 - 39 - 44
04 - 09 - 10 - 34 - 42 - 43
03 - 20 - 30 - 35 - 38 - 41
02 - 04 - 33 - 36 - 41 - 45
06 - 08 - 20 - 31 - 32 - 37
09 - 10 - 26 - 27 - 28 - 43
09 - 13 - 16 - 28 - 31 - 36
01 - 03 - 24 - 26 - 39 - 42
01 - 04 - 05 - 12 - 13 - 39
02 - 06 - 07 - 16 - 20 - 31
12 - 17 - 19 - 29 - 39 - 40
01 - 06 - 15 - 22 - 27 - 33
19 - 22 - 24 - 34 - 44 - 45
09 - 19 - 28 - 30 - 33 - 35
11 - 14 - 24 - 31 - 35 - 39
02 - 20 - 24 - 27 - 38 - 40
16 - 26 - 27 - 38 - 41 - 45
01 - 14 - 16 - 23 - 27 - 44
09 - 21 - 33 - 36 - 38 - 45
06 - 13 - 26 - 27 - 28 - 33
06 - 08 - 14 - 18 - 38 - 40
09 - 17 - 21 - 28 - 34 - 44
04 - 05 - 06 - 16 - 24 - 35
09 - 15 - 20 - 29 - 37 - 42
08 - 12 - 20 - 22 - 27 - 28
13 - 16 - 19 - 40 - 41 - 43
06 - 09 - 27 - 31 - 36 - 43
02 - 05 - 10 - 18 - 31 - 38
11 - 12 - 25 - 26 - 29 - 37
01 - 09 - 20 - 26 - 35 - 36
07 - 11 - 17 - 21 - 29 - 42
08 - 16 - 17 - 28 - 33 - 35
06 - 09 - 10 - 29 - 37 - 41
06 - 12 - 14 - 29 - 40 - 41
03 - 04 - 07 - 24 - 42 - 44
12 - 17 - 25 - 26 - 35 - 42
01 - 06 - 08 - 21 - 31 - 37
02 - 13 - 16 - 23 - 29 - 44
11 - 21 - 28 - 29 - 43 - 44
15 - 19 - 21 - 24 - 27 - 33
02 - 09 - 19 - 21 - 28 - 33
01 - 14 - 28 - 35 - 38 - 45
02 - 04 - 12 - 18 - 27 - 41
03 - 04 - 11 - 22 - 36 - 41
09 - 11 - 12 - 15 - 38 - 41
06 - 13 - 29 - 33 - 42 - 43
03 - 11 - 17 - 22 - 25 - 30
02 - 15 - 21 - 23 - 38 - 40
01 - 04 - 07 - 31 - 40 - 44
01 - 05 - 07 - 14 - 27 - 32
10 - 19 - 30 - 33 - 35 - 43
04 - 08 - 21 - 23 - 29 - 31
11 - 14 - 15 - 17 - 22 - 45
03 - 24 - 27 - 34 - 43 - 45
04 - 20 - 22 - 24 - 32 - 44
03 - 07 - 22 - 26 - 29 - 42
04 - 06 - 12 - 14 - 19 - 33
07 - 23 - 24 - 31 - 41 - 42
11 - 15 - 16 - 19 - 27 - 45
04 - 07 - 14 - 19 - 28 - 39
02 - 08 - 19 - 22 - 24 - 29
02 - 03 - 05 - 18 - 26 - 45
03 - 06 - 10 - 19 - 20 - 34
